MSGTYPE,ORDERID,SENDINGTIME,CLIENTID,SYMBOL,SIDE,ORDQTY,PRICE,ROUTE,MAX_PARTICIPATION_RATE,AUCTION_ENABLED,DISABLE_OFF_EXCHANGE,START_TIME,END_TIME,STYLE,EXTENDED_REPORTING,IWOULD_PRICE,CUMQTY,TAG0,TAG6,TAG20,TAG3,SNP_INSIDE_BID,SNP_INSIDE_ASK,TAG4,TAG5,TAG7,TAG8,TRANSACTTIME,TRADE_STRATEGY,EXPERT_IWOULD_LIMIT_PRICE,AUTOTRADER_ELIGIBLE,EXPERT_MAX_DARK_EXPOSURE,PCT_VOLUME_CONSTRAINT,INCLUDE_CLOSE,MINQTY,AUCTION_TYPE,EXPERT_CLIPSIZE_SCALE,EXPERT_FLOATING_LIMIT_VALUE_BPS,FLOATING_LIMIT,RISK_ACCEPTANCE_PARAMETER,URGENCY,SNP_VOLUME_OE,SNP_TRADE_COUNT_OE,SNP_LAST_TRADE_SIZE_OE,SNP_LAST_TRADE_PRICE_OE,SNP_INSIDE_BID_SIZE,SNP_INSIDE_ASK_SIZE,SNP_HIGH
"ROUTE_INFO","2150916006573438","2015-09-17 11:09:35.382 LON","","","","","","","","","","","","","","","","Max:598006 shares Urgency:Highest STL:5.20072 Liquidity:LIQUID QteSz:[50th=7,386]","598446","","","","","","E6"," IWouldDest(100.00%) 80,362 of 969740 . Average px: 5.1936","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:10:05.385 LON","","","","","","","","","","","","","","","","Max:598477 shares Urgency:Highest STL:5.20172 Liquidity:LIQUID QteSz:[50th=7,386]","598977","","","","","Limit Price: 5.19500  Lim Px Text: ClientLim: 5.195   Quote trigger: 0.0   DarkLim: ClientLim: 5.195 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y","","","","","COBRA","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:10:14.807 LON","HM49","","","","","","","","","","","","","","233269","","","","","","","","","","","2015-09-17 11:10:14.805 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:10:14.807 LON","HM49","","","","","","","","","","","","","","239619","","","","","","","","","","","2015-09-17 11:10:14.805 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:10:35.388 LON","","","","","","","","","","","","","","","","Max:606343 shares Urgency:Highest STL:5.20072 Liquidity:LIQUID QteSz:[50th=7,386]","619997","","","","","","E6"," IWouldDest(100.00%) 93,062 of 969740 . Average px: 5.1935","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:11:05.392 LON","","","","","","","","","","","","","","","","Max:626598 shares Urgency:Highest STL:5.20222 Liquidity:LIQUID QteSz:[50th=7,386]","635553","","","","","Limit Price: 5.19500  Lim Px Text: ClientLim: 5.195   Quote trigger: 0.0   DarkLim: ClientLim: 5.195 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y","","","","","COBRA","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:11:17.426 LON","HM49","","","","","","","","","","","","","","240529","","","","","","","","","","","2015-09-17 11:11:17.425 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:11:17.427 LON","HM49","","","","","","","","","","","","","","241069","","","","","","","","","","","2015-09-17 11:11:17.425 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:11:17.427 LON","HM49","","","","","","","","","","","","","","241609","","","","","","","","","","","2015-09-17 11:11:17.425 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:11:17.427 LON","HM49","","","","","","","","","","","","","","244009","","","","","","","","","","","2015-09-17 11:11:17.425 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:11:17.427 LON","HM49","","","","","","","","","","","","","","244919","","","","","","","","","","","2015-09-17 11:11:17.425 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:11:17.428 LON","HM49","","","","","","","","","","","","","","247319","","","","","","","","","","","2015-09-17 11:11:17.425 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:11:27.070 LON","HM49","","","","","","","","","","","","","","248769","","","","","","","","","","","2015-09-17 11:11:27.069 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:11:27.091 LON","HM49","","","","","","","","","","","","","","252619","","","","","","","","","","","2015-09-17 11:11:27.000 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:11:35.397 LON","","","","","","","","","","","","","","","","Max:677841 shares Urgency:Highest STL:5.20172 Liquidity:LIQUID QteSz:[50th=7,386]","723086","","","","","","E6"," IWouldDest(100.00%) 106,062 of 969740 . Average px: 5.1936","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:12:05.402 LON","","","","","","","","","","","","","","","","Max:781735 shares Urgency:Highest STL:5.20322 Liquidity:LIQUID QteSz:[50th=7,386]","781792","","","","","Limit Price: 5.19500  Lim Px Text: ClientLim: 5.195   Quote trigger: 0.0   DarkLim: ClientLim: 5.195 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y","","","","","COBRA","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:12:33.119 LON","HM49","","","","","","","","","","","","","","256469","","","","","","","","","","","2015-09-17 11:12:33.117 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:12:33.120 LON","HM49","","","","","","","","","","","","","","260319","","","","","","","","","","","2015-09-17 11:12:33.117 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:12:35.406 LON","","","","","","","","","","","","","","","","Max:792555 shares Urgency:Highest STL:5.20597 Liquidity:LIQUID QteSz:[50th=7,386]","813496","","","","","","E6"," IWouldDest(100.00%) 113,762 of 969740 . Average px: 5.1937","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:12:45.920 LON","HM49","","","","","","","","","","","","","","264170","","","","","","","","","","","2015-09-17 11:12:45.000 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:13:05.411 LON","","","","","","","","","","","","","","","","Max:817757 shares Urgency:Highest STL:5.20022 Liquidity:LIQUID QteSz:[50th=7,386]","829123","","","","","Limit Price: 5.19500  Lim Px Text: ClientLim: 5.195   Quote trigger: 0.0   DarkLim: ClientLim: 5.195 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y",""," IWouldDest(100.00%) 117,613 of 969740 . Average px: 5.1936","","","COBRA","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:13:29.677 LON","HM49","","","","","","","","","","","","","","264909","","","","","","","","","","","2015-09-17 11:13:29.676 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:13:35.412 LON","","","","","","","","","","","","","","","","Max:838978 shares Urgency:Highest STL:5.20122 Liquidity:LIQUID QteSz:[50th=7,386]","840078","","","","","","E6"," IWouldDest(100.00%) 118,352 of 969740 . Average px: 5.1936","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:14:05.415 LON","","","","","","","","","","","","","","","","Max:843878 shares Urgency:Highest STL:5.20172 Liquidity:LIQUID QteSz:[50th=7,386]","843878","","","","","Limit Price: 5.19500  Lim Px Text: ClientLim: 5.195   Quote trigger: 0.0   DarkLim: ClientLim: 5.195 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y","","","","","COBRA","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:14:23.033 LON","HM49","","","","","","","","","","","","","","265404","","","","","","","","","","","2015-09-17 11:14:23.032 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:14:23.034 LON","HM49","","","","","","","","","","","","","","265899","","","","","","","","","","","2015-09-17 11:14:23.032 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:14:23.034 LON","HM49","","","","","","","","","","","","","","266407","","","","","","","","","","","2015-09-17 11:14:23.032 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:14:23.034 LON","HM49","","","","","","","","","","","","","","269254","","","","","","","","","","","2015-09-17 11:14:23.032 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:14:23.035 LON","HM49","","","","","","","","","","","","","","269762","","","","","","","","","","","2015-09-17 11:14:23.032 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:14:23.035 LON","HM49","","","","","","","","","","","","","","272609","","","","","","","","","","","2015-09-17 11:14:23.032 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:14:28.621 LON","HM49","","","","","","","","","","","","","","274137","","","","","","","","","","","2015-09-17 11:14:28.617 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:14:28.621 LON","HM49","","","","","","","","","","","","","","276028","","","","","","","","","","","2015-09-17 11:14:28.617 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:14:28.621 LON","HM49","","","","","","","","","","","","","","276244","","","","","","","","","","","2015-09-17 11:14:28.617 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:14:35.417 LON","","","","","","","","","","","","","","","","Max:849567 shares Urgency:Highest STL:5.20122 Liquidity:LIQUID QteSz:[50th=7,386]","872329","","","","","","E6"," IWouldDest(100.00%) 129,687 of 969740 . Average px: 5.1937","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_REPLACE","2150916006573438","2015-09-17 11:15:02.536 LON","","","","","","","","","","","","","","","","","","","","5.192","5.193","","","","","","","","N","","","","","","","","","","","12781468","7909","590","5.193","13360","23523","5.213"
"ROUTE_REPLACE_ACK","2150916006573438","2015-09-17 11:15:02.572 LON","HM49","","","","","","","","","","","SUPER-AGGRESSIVE","","","","","","","","","","","","","","2015-09-17 11:15:02.571 LON","","","N","0.00","","","","","","","","","","","","","","","",""
"ROUTE_REPLACE","2150916006573438","2015-09-17 11:15:03.604 LON","","","","","","","","","","","","","","","","","","","","5.192","5.193","","","","","","","","Y","","","","","","","","","","","12781468","7909","590","5.193","13360","23523","5.213"
"ROUTE_REPLACE_ACK","2150916006573438","2015-09-17 11:15:03.609 LON","HM49","","","","","","","","","2015-09-17 11:15:02.536 LON","","SUPER-AGGRESSIVE","","","","","","","","","","","","","","2015-09-17 11:15:03.608 LON","","","Y","0.00","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:15:03.615 LON","","","","","","","","","","","","","","","","Max:872329 shares Urgency:Highest STL:5.20122 Liquidity:LIQUID QteSz:[50th=7,386]","872329","","","","","Limit Price: 5.19500  Lim Px Text: ClientLim: 5.195   Quote trigger: 0.0   DarkLim: ClientLim: 5.195 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y","E6"," IWouldDest(100.00%) 129,687 of 969740 . Average px: 5.1937","","","COBRA","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.664 LON","HM49","","","","","","","","","","","","","","279648","","","","","5.192","5.193","","","","","2015-09-17 11:15:03.663 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.664 LON","HM49","","","","","","","","","","","","","","283499","","","","","5.192","5.193","","","","","2015-09-17 11:15:03.663 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.665 LON","HM49","","","","","","","","","","","","","","285753","","","","","5.192","5.193","","","","","2015-09-17 11:15:03.663 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.670 LON","HM49","","","","","","","","","","","","","","286298","","","","","","","","","","","2015-09-17 11:15:03.667 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.671 LON","HM49","","","","","","","","","","","","","","287597","","","","","","","","","","","2015-09-17 11:15:03.670 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.672 LON","HM49","","","","","","","","","","","","","","288597","","","","","","","","","","","2015-09-17 11:15:03.670 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.672 LON","HM49","","","","","","","","","","","","","","288670","","","","","","","","","","","2015-09-17 11:15:03.670 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.710 LON","HM49","","","","","","","","","","","","","","291487","","","","","","","","","","","2015-09-17 11:15:03.687 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.712 LON","HM49","","","","","","","","","","","","","","293487","","","","","","","","","","","2015-09-17 11:15:03.687 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.714 LON","HM49","","","","","","","","","","","","","","294912","","","","","","","","","","","2015-09-17 11:15:03.687 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.717 LON","HM49","","","","","","","","","","","","","","295317","","","","","","","","","","","2015-09-17 11:15:03.687 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.719 LON","HM49","","","","","","","","","","","","","","297317","","","","","","","","","","","2015-09-17 11:15:03.687 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.721 LON","HM49","","","","","","","","","","","","","","300088","","","","","","","","","","","2015-09-17 11:15:03.687 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.805 LON","HM49","","","","","","","","","","","","","","303053","","","","","5.193","5.194","","","","","2015-09-17 11:15:03.804 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.806 LON","HM49","","","","","","","","","","","","","","306035","","","","","5.193","5.194","","","","","2015-09-17 11:15:03.804 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.806 LON","HM49","","","","","","","","","","","","","","307778","","","","","5.193","5.194","","","","","2015-09-17 11:15:03.804 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.806 LON","HM49","","","","","","","","","","","","","","309195","","","","","5.193","5.194","","","","","2015-09-17 11:15:03.804 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.811 LON","HM49","","","","","","","","","","","","","","312160","","","","","","","","","","","2015-09-17 11:15:03.809 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.812 LON","HM49","","","","","","","","","","","","","","313577","","","","","","","","","","","2015-09-17 11:15:03.809 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.814 LON","HM49","","","","","","","","","","","","","","314122","","","","","","","","","","","2015-09-17 11:15:03.812 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.814 LON","HM49","","Buy","8294","","","","","","","","","","","314190","","","","","","","","","","","2015-09-17 11:15:03.812 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.815 LON","HM49","","","","","","","","","","","","","","314257","","","","","","","","","","","2015-09-17 11:15:03.812 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.815 LON","HM49","","Buy","8294","","","","","","","","","","","314527","","","","","","","","","","","2015-09-17 11:15:03.812 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.815 LON","HM49","","","","","","","","","","","","","","314741","","","","","","","","","","","2015-09-17 11:15:03.812 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.817 LON","HM49","","Buy","8294","","","","","","","","","","","314955","","","","","","","","","","","2015-09-17 11:15:03.812 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.817 LON","HM49","","","","","","","","","","","","","","315555","","","","","","","","","","","2015-09-17 11:15:03.812 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.817 LON","HM49","","Buy","8294","","","","","","","","","","","315855","","","","","","","","","","","2015-09-17 11:15:03.812 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.817 LON","HM49","","","","","","","","","","","","","","316956","","","","","","","","","","","2015-09-17 11:15:03.812 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.818 LON","HM49","","Buy","8294","","","","","","","","","","","317027","","","","","","","","","","","2015-09-17 11:15:03.812 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.818 LON","HM49","","","","","","","","","","","","","","317578","","","","","","","","","","","2015-09-17 11:15:03.812 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.818 LON","HM49","","","","","","","","","","","","","","318546","","","","","","","","","","","2015-09-17 11:15:03.812 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.818 LON","HM49","","","","","","","","","","","","","","319686","","","","","","","","","","","2015-09-17 11:15:03.812 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.902 LON","HM49","","","","","","","","","","","","","","319734","","","","","5.194","5.195","","","","","2015-09-17 11:15:03.901 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.909 LON","HM49","","","","","","","","","","","","","","320984","","","","","","","","","","","2015-09-17 11:15:03.907 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.946 LON","HM49","","","","","","","","","","","","","","321987","","","","","","","","","","","2015-09-17 11:15:03.924 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.947 LON","HM49","","","","","","","","","","","","","","323391","","","","","","","","","","","2015-09-17 11:15:03.924 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.949 LON","HM49","","","","","","","","","","","","","","324795","","","","","","","","","","","2015-09-17 11:15:03.924 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.951 LON","HM49","","","","","","","","","","","","","","326795","","","","","","","","","","","2015-09-17 11:15:03.924 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.952 LON","HM49","","","","","","","","","","","","","","328795","","","","","","","","","","","2015-09-17 11:15:03.924 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.955 LON","HM49","","","","","","","","","","","","","","333128","","","","","","","","","","","2015-09-17 11:15:03.924 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.956 LON","HM49","","","","","","","","","","","","","","336379","","","","","","","","","","","2015-09-17 11:15:03.924 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.958 LON","HM49","","","","","","","","","","","","","","339836","","","","","","","","","","","2015-09-17 11:15:03.924 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.960 LON","HM49","","","","","","","","","","","","","","343025","","","","","","","","","","","2015-09-17 11:15:03.924 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.961 LON","HM49","","","","","","","","","","","","","","345986","","","","","","","","","","","2015-09-17 11:15:03.924 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:03.976 LON","HM49","","","","","","","","","","","","","","349760","","","","","","","","","","","2015-09-17 11:15:03.924 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:04.206 LON","HM49","","","","","","","","","","","","","","353508","","","","","5.194","5.195","","","","","2015-09-17 11:15:04.205 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:04.207 LON","HM49","","","","","","","","","","","","","","354215","","","","","5.194","5.195","","","","","2015-09-17 11:15:04.205 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:04.258 LON","HM49","","","","","","","","","","","","","","356591","","","","","5.194","5.195","","","","","2015-09-17 11:15:04.257 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:04.264 LON","HM49","","","","","","","","","","","","","","358670","","","","","","","","","","","2015-09-17 11:15:04.262 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:04.359 LON","HM49","","","","","","","","","","","","","","360087","","","","","","","","","","","2015-09-17 11:15:04.357 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:04.397 LON","HM49","","","","","","","","","","","","","","360492","","","","","","","","","","","2015-09-17 11:15:04.374 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:04.809 LON","HM49","","","","","","","","","","","","","","364734","","","","","5.194","5.195","","","","","2015-09-17 11:15:04.808 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:04.813 LON","HM49","","","","","","","","","","","","","","370306","","","","","","","","","","","2015-09-17 11:15:04.810 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:04.815 LON","HM49","","","","","","","","","","","","","","370956","","","","","","","","","","","2015-09-17 11:15:04.813 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:04.815 LON","HM49","","Buy","8708","","","","","","","","","","","372356","","","","","","","","","","","2015-09-17 11:15:04.813 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:04.816 LON","HM49","","Buy","8708","","","","","","","","","","","373756","","","","","","","","","","","2015-09-17 11:15:04.813 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:04.816 LON","HM49","","","","","","","","","","","","","","374837","","","","","","","","","","","2015-09-17 11:15:04.813 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:05.705 LON","HM49","","","","","","","","","","","","","","378687","","","","","5.194","5.195","","","","","2015-09-17 11:15:05.704 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:05.711 LON","HM49","","","","","","","","","","","","","","379337","","","","","","","","","","","2015-09-17 11:15:05.709 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:05.711 LON","HM49","","","","","","","","","","","","","","380418","","","","","","","","","","","2015-09-17 11:15:05.709 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:05.711 LON","HM49","","","","","","","","","","","","","","380969","","","","","","","","","","","2015-09-17 11:15:05.709 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:05.748 LON","HM49","","","","","","","","","","","","","","381999","","","","","","","","","","","2015-09-17 11:15:05.726 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:05.750 LON","HM49","","","","","","","","","","","","","","383975","","","","","","","","","","","2015-09-17 11:15:05.726 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:05.753 LON","HM49","","","","","","","","","","","","","","384272","","","","","","","","","","","2015-09-17 11:15:05.726 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:05.792 LON","HM49","","","","","","","","","","","","","","385975","","","","","","","","","","","2015-09-17 11:15:05.770 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:09.016 LON","HM49","","","","","","","","","","","","","","386625","","","","","","","","","","","2015-09-17 11:15:09.014 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:09.017 LON","HM49","","","","","","","","","","","","","","387706","","","","","","","","","","","2015-09-17 11:15:09.014 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:15:09.054 LON","HM49","","","","","","","","","","","","","","388461","","","","","","","","","","","2015-09-17 11:15:09.032 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:15:34.627 LON","","","","","","","","","","","","","","","","Max:160201 shares Urgency:Highest STL:5.20322 Liquidity:LIQUID QteSz:[50th=7,386]","160201","","","","","",""," IWouldDest(100.00%) 0 of 840053 . Average px: 0.0000","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:16:04.631 LON","","","","","","","","","","","","","","","","Max:172384 shares Urgency:Highest STL:5.20422 Liquidity:LIQUID QteSz:[50th=7,386]","172384","","","","","Limit Price: 5.19500  Lim Px Text: ClientLim: 5.195   Quote trigger: 0.0   DarkLim: ClientLim: 5.195 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y","E6","","","","COBRA","","","","","","","","","","","","","","","","","","",""
