MSGTYPE,ORDERID,SENDINGTIME,CLIENTID,SYMBOL,SIDE,ORDQTY,PRICE,ROUTE,MAX_PARTICIPATION_RATE,AUCTION_ENABLED,DISABLE_OFF_EXCHANGE,START_TIME,END_TIME,STYLE,EXTENDED_REPORTING,IWOULD_PRICE,CUMQTY,TAG0,TAG6,TAG20,TAG3,SNP_INSIDE_BID,SNP_INSIDE_ASK,TAG4,TAG5,TAG7,TAG8,TRANSACTTIME,TRADE_STRATEGY,EXPERT_IWOULD_LIMIT_PRICE,AUTOTRADER_ELIGIBLE,EXPERT_MAX_DARK_EXPOSURE,PCT_VOLUME_CONSTRAINT,INCLUDE_CLOSE,MINQTY,AUCTION_TYPE,EXPERT_CLIPSIZE_SCALE,EXPERT_FLOATING_LIMIT_VALUE_BPS,FLOATING_LIMIT,RISK_ACCEPTANCE_PARAMETER,URGENCY,SNP_VOLUME_OE,SNP_TRADE_COUNT_OE,SNP_LAST_TRADE_SIZE_OE,SNP_LAST_TRADE_PRICE_OE,SNP_INSIDE_BID_SIZE,SNP_INSIDE_ASK_SIZE,SNP_HIGH,ABOUT,ACCOUNT,ACTIONID,ACTOR,ALLOW_REVISIONS,AVGPRICE,C2CFORWARD,CLIENTLISTID,CLIENTSENDINGTIME,CLIENT_RULE80A,CLIENT_SYMBOL,CLORDID,CONTRABROKER,CONTRACLIENTID,CUSTOMERORIGINATED,DESKID,DESTINATION_CATEGORY,DESTINATION_NAME,EXECBROKER,EXECID,EXECREFID,EXPERT_AGGR_IN_THE_MONEY,EXPERT_FADE_LOGIC,EXPERT_ID,EXPERT_IWOULD_PRICE_ALLOCATION,EXPERT_IWOULD_PRICE_ALLOCATION_TYPE,GOBLINQUEUEID,INFOTYPE,INTERNALORIGINATOR,LASTMKT,LASTMSGSEQNUMPROCESSED,LASTPRICE,LASTSHARES,LIQUIDITY,LISTID,LISTNAME,L_ROOTORDERID,MIN_PARTICIPATION_RATE,MSGSEQNUM,MUST_COMPLETE,NUMROOTS,NUM_PARENTS,ONBEHALFOFTARGET,ORDSTATUS,ORIGCLORDID,ORIGSENDINGTIME,PARENTID,PARENTSHARES,QUOTE_BIDPRICE*,QUOTE_LASTPRICE*,QUOTE_LULD_DOWN_PRICE*,QUOTE_LULD_UP_PRICE*,QUOTE_OFFERPRICE*,QUOTE_TICKDIRECTION*,REFORDERID,REGION,REPORTABLE,REPORT_STATUS,ROOTORDERID,RULE80A,SCHEDULE_DISCRETION,SECONDARYORDERID,SENDERCOMPID,SENDERTARGET,SERVERMESSAGE,SESSION_NUM*,SNP_DOLLAR_VOLUME,SNP_DOLLAR_VOLUME_OE,SNP_LAST_TRADE_PRICE,SNP_LAST_TRADE_SIZE,SNP_LOW,SNP_ORDER_BOOK_DOLLAR_VOLUME,SNP_ORDER_BOOK_TRADE_COUNT,SNP_ORDER_BOOK_VOLUME,SNP_PRIM_DOLLAR_VOLUME,SNP_PRIM_LAST_TRADE_PRICE,SNP_PRIM_ORDER_BOOK_DOLLAR_VOLUME,SNP_PRIM_ORDER_BOOK_VOLUME,SNP_PRIM_VOLUME,SNP_TRADE_COUNT,SNP_VOLUME,TARGETCOMPID,TICKS_AGGRESSIVE,TOEXECORDERID,TRACKING_DISCRETION,TRADEREPORTREFID,TRANSACTIONID,WAVE_STRATEGY
"ROUTE_INFO","1150916000000146","2015-09-17 07:23:31.469 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","27850","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7190262","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:24:11.472 LON","","","","","","","","","","","","","","","","","","","","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:?AucType:? ValidQuote:Y Cons:Y","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","28010","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7192602","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:24:51.473 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","28183","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7194980","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:25:31.470 LON","","","","","","","","","","","","","","","","","","","","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:?AucType:? ValidQuote:Y Cons:Y","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","28344","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7197818","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:26:11.473 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","28504","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7200337","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:26:51.473 LON","","","","","","","","","","","","","","","","","","","","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:?AucType:? ValidQuote:Y Cons:Y","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","28672","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7202631","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:27:31.470 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","28845","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7213944","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:28:11.474 LON","","","","","","","","","","","","","","","","","","","","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:?AucType:? ValidQuote:Y Cons:Y","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","29005","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7216878","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:28:51.474 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","29171","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7219295","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:29:31.469 LON","","","","","","","","","","","","","","","","","","","","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:?AucType:? ValidQuote:Y Cons:Y","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","29349","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7222894","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:30:11.474 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","29509","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7227415","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:30:51.474 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","29680","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7231023","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:31:31.470 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","29851","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7240553","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:32:11.473 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","30011","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7243346","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:32:51.474 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","30179","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7249909","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:33:31.469 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","30363","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7252979","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:34:01.470 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","30476","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7257348","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:34:31.473 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","30621","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7259817","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:35:11.474 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","30786","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7263510","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:35:51.472 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","30958","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7266898","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:36:31.469 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","31140","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7270625","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:37:01.470 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","31248","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7278574","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:37:31.472 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","31396","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7281336","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:38:11.473 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","31590","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7286370","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:38:51.474 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","31762","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7289965","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:39:31.469 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","31950","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7293224","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:40:11.472 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","32112","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7296549","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:40:51.473 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","32297","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7299851","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:41:31.468 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","32474","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7303414","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:42:01.470 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","32599","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7305816","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:42:31.474 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","32767","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7308646","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:43:11.472 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","32950","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7312383","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:43:51.473 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","33151","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7316550","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:44:31.470 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","33351","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7321161","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:45:11.474 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","33537","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7327022","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:45:51.472 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","33727","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7338778","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:46:31.469 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","33928","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7350419","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:47:01.469 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","34054","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7356537","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:47:31.472 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","34219","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7362094","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:48:11.473 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","34403","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7368805","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:48:51.474 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","34592","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7374640","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:49:31.469 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","34799","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7379184","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:50:01.470 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","34929","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7387206","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:50:31.473 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","35392","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7396990","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:51:11.472 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","35878","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7407250","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:51:51.472 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","36234","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7412706","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:52:31.469 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:OPEN ValidQuote:Y Cons:Y","","","","","WORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","36579","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7418276","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
"ROUTE_INFO","1150916000000146","2015-09-17 07:53:11.474 LON","","","","","","","","","","","","","","","","","","","","","","","E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B2HblR:28q","","","","","","","","","","","","","","","","O","","","","","","","","","","","36890","","","","DKKL92","","B2HblR:28q","","","","","","","","","","","","","","","","","","E4.Expert","","","7425348","","","","","","","","","","","","","","","","E4.Expert","","","","","",""
